Country,Domestic credit to private sector (% of GDP),Exports of goods and services (annual % growth),GDP growth (annual %),Imports of goods and services (annual % growth),India_Dummy,Tax revenue (% of GDP),Tax revenue (current LCU),Taxes on exports (% of tax revenue),Taxes on exports (current LCU),Taxes on goods and services (% of revenue),Taxes on goods and services (% value added of industry and services),Taxes on goods and services (current LCU),"Taxes on income, profits and capital gains (% of revenue)","Taxes on income, profits and capital gains (% of total taxes)","Taxes on income, profits and capital gains (current LCU)",Taxes on international trade (% of revenue),Taxes on international trade (current LCU),Total tax and contribution rate (% of profit),Year,T
Turks and Caicos Islands,0,0,-2.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
Turks and Caicos Islands,0,0,1.3653208504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
Turks and Caicos Islands,0,0,6.70368436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1
Turks and Caicos Islands,0,0,5.9412708281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1
Tuvalu,0,0,1.6341076435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Tuvalu,0,0,7.8861743591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Tuvalu,0,0,-3.3335365325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Tuvalu,0,0,-1.3521811139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
Tuvalu,0,0,-3.7797299616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
Tuvalu,0,0,2.1389383285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
Tuvalu,0,0,6.350564875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
Tuvalu,0,0,7.9832609046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
Tuvalu,0,0,-4.4328513937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
Tuvalu,0,0,-2.7294279119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
Tuvalu,0,0,7.5159542058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
Tuvalu,0,0,-3.8357488211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1
Tuvalu,0,0,4.5768237042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1
Tuvalu,0,0,1.3480126823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1
Tuvalu,0,0,9.1428939328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1
Uganda,7.1058110155,29.0600550805,5.1836611263,7.0698656431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Uganda,7.9471398663,16.6858669715,8.732685764,9.4136955418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Uganda,8.4000873082,3.3016414968,6.4732586715,0.5058076793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Uganda,8.0576999036,23.6941381515,6.8072333443,1.3108311701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
Uganda,8.6158059521,14.7821760419,6.3325651163,12.5785587564,0,0,0,0,0,0,0,0,0,0,0,0,0,36.7,5,0
Uganda,10.108758642,7.7635437895,10.784744386,19.5165138107,0,0,0,0,0,0,0,0,0,0,0,0,0,35,6,0
Uganda,10.231528862,12.1385731155,8.4124259655,16.3571253464,0,0,0,0,0,0,0,0,0,0,0,0,0,36.6,7,0
Uganda,13.9010555945,84.4402427075,8.7087519014,17.3689806864,0,0,0,0,0,0,0,0,0,0,0,0,0,35.4,8,0
Uganda,11.3939651767,-8.5649129019,6.801517348,16.8383435416,0,0,0,0,0,0,0,0,0,0,0,0,0,33.5,9,0
Uganda,13.3412974683,-8.9542534478,5.6375998025,-2.0559944463,0,0,0,0,0,0,0,0,0,0,0,0,0,33.5,10,0
Uganda,16.102866256,5.4873617467,9.3916677491,14.7455405496,0,0,0,0,0,0,0,0,0,0,0,0,0,33.5,11,0
Uganda,14.3630756607,13.9879751773,3.837455606,5.9636109936,0,0,0,0,0,0,0,0,0,0,0,0,0,33.5,12,1
Uganda,14.3940198044,6.9481725539,3.5869058262,0.9424695062,0,0,0,0,0,0,0,0,0,0,0,0,0,33.5,13,1
Uganda,15.4420658235,-0.0022044919,5.1063073243,-6.4717807634,0,0,0,0,0,0,0,0,0,0,0,0,0,33.5,14,1
Uganda,16.5120889115,-2.371518143,5.1878598626,14.2413526827,0,12.9285306485,9892489378422.67,0.1332899003,13185689225,48.0431019557,10.440440068,5427541712868.47,29.6952196491,33.9119746491,3354738490176.08,9.3974517612,1061652128029.12,33.5,15,1
Ukraine,13.0423722792,2.9000000332,9.2036948161,2.1999999865,0,12.0731306773,24628100000,0.0300469789,7400000,27.8399792318,10.6448035836,15871600000,11.0748797143,25.6365696095,6313800000,4.2483700257,2422000000,0,1,0
Ukraine,17.6719523848,7.4405264389,5.2492994523,3.3336107277,0,13.1114759386,29578178570,0.0262720707,7770800,26.5254957192,10.7591897841,18368258590,11.7865902542,27.5944177924,8161926170,4.1597801509,2880546260,0,2,0
Ukraine,24.6076820111,10.2619735963,9.515954968,16.9451093869,0,13.6677703065,36504427645.41,0.9976246142,364177155.45,22.8854072349,8.9999532607,18876354928.78,15.8663337603,35.8501132608,13086878656.09,5.4105347506,4462720425.23,0,3,0
Ukraine,25.1918871031,21.469646368,12.1087551721,15.4807333829,0,13.2886323745,45816015155.66,1.5095158268,691600000,21.4989340911,8.4629509448,23220400000,15.4247242943,36.3624271973,16659815155.66,5.4554688698,5892300000,0,4,0
Ukraine,32.2283972251,-12.7491267576,2.9973590318,6.7420097099,0,17.1398187388,75590200000,0.688581324,520500000,27.9572741184,12.6288175791,43793700000,15.3919911954,31.8967273535,24110800000,4.8972486212,7671300000,57.3,5,0
Ukraine,44.4059518252,-5.8013936435,7.4399024008,8.2953827423,0,17.7648807443,96573800000,0.2794753857,269900000,31.31736539,14.4276480638,62242700000,13.0129983567,26.7806589365,25863100000,4.2564410646,8459600000,57,6,0
Ukraine,58.2266704351,2.7645965158,7.5934696486,23.937440964,0,16.5007145565,118809600000,0.2452663758,291400000,29.2382310848,12.5890088977,73629000000,13.4871759845,28.5869155354,33964000000,4.4515543371,11210100000,56.6,7,0
Ukraine,88.4644914418,5.7223718278,2.3040287785,17.0321634279,0,17.8801019078,169347988000,0.1165753443,197418000,31.3380609323,14.3891720977,108889334000,13.6578085283,28.0229724371,47456340000,3.7410411026,12998873000,57.2,8,0
Ukraine,90.6611129467,-22.0468015856,-14.7585453597,-38.8785734434,0,16.3877521497,149530700000,0.2559340657,382700000,33.8707404084,15.1005009925,109821100000,10.0450937111,21.781346573,32569800000,2.2014835495,7138000000,57.2,9,0
Ukraine,78.6461855079,3.1371529646,3.8343876986,10.6393139344,0,15.5705214083,168059800000,0.1754137515,294800000,31.3753768727,13.5913793478,118800480000,10.55592295,23.7827249586,39969200000,2.4532487645,9289040000,55.5,10,0
Ukraine,71.0750423247,2.6689953512,5.4655319054,15.376621775,0,18.5150527965,240694020000,0.5447995758,1311300000,35.30444496,16.5143705284,167786500000,12.8139186959,25.3013847207,60898920000,2.5267644164,12008600000,57.1,11,0
Ukraine,69.5792460126,-5.6455015496,0.2386813056,3.7983995322,0,18.3165571391,257287000000,0.0780451403,200800000,34.3594597408,16.4517023722,181509000000,11.8077196104,24.2437628019,62376050000,2.5368139097,13401100000,55.4,12,1
Ukraine,73.4633868587,-8.0611886086,-0.0267296493,-3.4860090194,0,17.5613807827,257309000000,0.0302615083,77865584.32,34.1484389816,15.7447921086,181864000000,11.6198000297,24.0502480753,61883452820,2.5464131784,13561407200,54.4,13,1
Ukraine,75.228845632,-14.2419090614,-6.5526188911,-22.1056777137,0,17.2943478384,274446600000,0.0801977507,220100000,33.8218866559,17.1093687325,209003600000,8.5099741291,19.1613596233,52587700000,2.0803014854,12855300000,52.7,14,1
Ukraine,56.6577541315,-13.1652689949,-9.7729739466,-16.6718703104,0,20.4513654211,406684400000,0.1032250069,419800000,40.006267296,19.7632419299,286484200000,11.1490698972,19.6315127898,79838300000,5.712665426,40908300000,52.2,15,1
United Arab Emirates,34.4158856336,0,1.3990850303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
United Arab Emirates,36.1155467394,3.1504087372,2.4334568104,12.9383331754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
United Arab Emirates,36.179493805,22.9101961293,8.8005408149,15.988719127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
United Arab Emirates,37.7234589278,24.5443845778,9.5664366372,29.7379388597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
United Arab Emirates,43.7654149757,11.4822553747,4.8551411963,14.9346450143,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,5,0
United Arab Emirates,47.294118224,11.5312446725,9.8373197735,18.1952921072,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,6,0
United Arab Emirates,56.0379730932,8.8320654001,3.1843901737,34.460507753,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,7,0
United Arab Emirates,67.6151533896,12.4352245847,3.1918362761,21.3981103392,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,8,0
United Arab Emirates,84.4706803855,-4.2992555599,-5.2429219067,-15.6542952255,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1,9,0
United Arab Emirates,74.4259775014,0.4399593201,1.6028099607,-17.8825997884,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1,10,0
United Arab Emirates,63.6079858924,22.7914886828,6.9302716294,15.3834670261,0,0.3214138653,4139235254.74,0,0,6.9890046647,0.323177539,4133984906.74,0,0,0,0.0088763524,5250348,14.1,11,0
United Arab Emirates,60.5208754336,17.4540128224,4.4846260849,8.5641304181,0,0.3637863395,5004550466.9,0,0,8.1665835749,0.3657717974,4999707821.9,0,0,0,0.0079100353,4842645,14.9,12,1
United Arab Emirates,60.0285480955,6.093481943,5.0533458253,8.0262471651,0,0.3704505717,5307334205,0,0,8.2631783489,0.3634256414,5173170943,0,0,0,0.2143008562,134163262.1,14.8,13,1
United Arab Emirates,64.7776019388,1.8021170709,4.3986966825,9.8647410221,0,0.3557231503,5266555942.6,0,0,8.2696402015,0.3472857195,5108759558.71,0,0,0,0.2554278206,157796383.89,14.8,14,1
United Arab Emirates,79.076693346,5.1907600839,5.0647015294,-5.7218275727,0,0.0577340242,759347330.52,0,0,0.9826088829,0.048321829,630843985.2,0,0,0,0.2001580923,128503345.32,15.9,15,1
United Kingdom,121.566205643,1.9478065095,2.8406962454,4.7866356894,0,25.7907658908,291292000000,0,0,32.8756918396,12.448228393,125332000000,38.4067360911,50.2650261593,146418000000,0,0,0,1,0
United Kingdom,125.7641028069,2.2645882636,2.4997269707,5.6623121408,0,24.9498713393,295146000000,0,0,33.945725015,12.3940663923,130892000000,37.2782630345,48.701998333,143742000000,0,0,0,2,0
United Kingdom,130.3159251889,3.0327036727,3.339456189,3.1148908276,0,24.5343879883,307133000000,0,0,34.0179376827,12.3802146275,138403000000,36.3969296036,48.2142915284,148082000000,0,0,0,3,0
United Kingdom,138.1545091838,5.4015591711,2.3477920519,6.7604563692,0,25.1843693206,330634000000,0,0,32.9378711679,12.4986118538,146312000000,36.666771723,49.2617214201,162876000000,0,0,0,4,0
United Kingdom,144.1536399921,7.9324218395,3.1487242359,7.1790315427,0,25.5153364205,354345000000,0,0,30.7679937655,12.0051065021,149238000000,37.6119230666,51.4848523332,182434000000,0,0,34.7,5,0
United Kingdom,154.7463609436,12.0947879468,2.5480783849,9.8027455802,0,25.7013088187,376756000000,0,0,31.0945322741,11.9975746625,157505000000,38.5131560244,51.7796664154,195083000000,0,0,34.6,6,0
United Kingdom,170.7150836684,-1.0182745682,2.5455007945,-2.3449935996,0,25.8334079388,398207000000,0,0,30.9580932016,12.0474879834,166201000000,38.5308591844,51.946851763,206856000000,0,0,34.6,7,0
United Kingdom,192.8452787575,0.4202140552,-0.3458610439,-1.849369648,0,26.4203732634,417388000000,0,0,28.9201573119,11.4835033247,163029000000,36.6558989287,49.5071731818,206637000000,0,0,34.2,8,0
United Kingdom,193.8890777681,-8.3224349806,-4.2466050004,-8.5587520015,0,24.1084352006,370598000000,0,0,29.446074899,10.8948487984,151604000000,37.1537118362,51.6157669496,191287000000,0,0,34.9,9,0
United Kingdom,187.0472375843,5.6580963047,1.7112064453,8.1354664663,0,25.3714410261,402763000000,0,0,31.592944082,12.2050351196,173208000000,36.4281558197,49.5867296648,199717000000,0,0,36.1,10,0
United Kingdom,172.2354863373,6.4426353036,1.6447700171,0.7348037603,0,25.8601462045,425282000000,0,0,33.2769065821,13.0890045176,190878000000,35.6691451434,48.1092545652,204600000000,0,0,36.2,11,0
United Kingdom,162.5879059114,1.3806954002,1.4470604431,2.9514889319,0,25.1186691352,425615000000,0,0,32.8953305899,12.9840490683,195368000000,33.5461047839,46.8106152274,199233000000,0,0,35,12,1
United Kingdom,151.2501511627,1.5112022158,2.0463551527,3.1554462623,0,25.112995906,442327000000,0,0,32.9656753898,13.0715919955,204135000000,33.0176750345,46.2230431332,204457000000,0,0,34.7,13,1
United Kingdom,136.8508632675,2.2824740927,2.9475605639,3.7934961935,0,24.8352351441,458035000000,0,0,34.000493724,13.1482405064,214860000000,33.0296614193,45.5696617071,208725000000,0,0,33.5,14,1
United Kingdom,132.2905584282,4.439396201,2.3491214433,5.4951573351,0,25.0912129142,475689000000,0,0,33.716359698,13.186686355,221650000000,33.1369524609,45.7948365424,217841000000,0,0,32,15,1
United States,170.8511719895,-5.7842361156,0.9983407957,-2.8028256707,0,11.8580719962,1254800000000,0,0,3.1272692066,0.6393382756,64600000000,55.2645592293,90.9786420147,1141600000000,0.9972406448,20600000000,0,1,0
United States,162.29577631,-1.7369205903,1.7416952496,3.6367144427,0,9.8615460387,1078500000000,0,0,3.5233487589,0.6413530963,67000000000,50.8151030711,89.5966620306,966300000000,1.0464871687,19900000000,0,2,0
United States,177.372345881,2.1825345573,2.861210767,4.9176854308,0,9.3897460331,1075900000000,0,0,3.5712429173,0.6288083972,68700000000,50.0909705255,89.5622269728,963600000000,1.1176378853,21500000000,0,3,0
United States,184.8579608685,9.668256181,3.7988911265,11.3988270902,0,9.5392650842,1165100000000,0,0,3.492495264,0.6188857743,71900000000,50.7796182057,89.7262037593,1045400000000,1.1317821926,23300000000,0,4,0
United States,188.6700689049,7.1278695621,3.5132137969,6.5286188391,0,10.6845013403,1392900000000,0,0,3.1640157346,0.5960037074,74000000000,54.2329399692,91.0618134827,1268400000000,1.0817513255,25300000000,0,5,0
United States,198.2978481433,9.342824609,2.8549722921,6.6307498287,0,11.3112121157,1562600000000,0,0,2.819307988,0.5514666753,72600000000,55.7454079453,91.8661205683,1435500000000,1.0407362821,26800000000,0,6,0
United States,206.6707388189,8.7018220714,1.8761714578,2.4977813215,0,11.3071961163,1634100000000,0,0,2.4390243902,0.4782411095,65900000000,55.9939301973,92.5830732513,1512900000000,1.0659165772,28800000000,0,7,0
United States,188.0974235327,5.6581626846,-0.1365798054,-2.2267439838,0,10.3161563552,1517800000000,0,0,2.4711633947,0.4610207066,64700000000,53.2961576656,91.9356964027,1395400000000,1.1152700328,29200000000,0,8,0
United States,193.655622028,-8.3965528791,-2.5367570655,-13.0835019921,0,7.9196159192,1144300000000,0,0,3.0088105727,0.4935881183,68300000000,45.4757709251,90.2123568994,1032300000000,1.0176211454,23100000000,0,9,0
United States,188.4476137012,12.1382521352,2.5637665585,13.1277364549,0,8.595887591,1288700000000,0,0,2.7568617926,0.4753381191,68100000000,47.6398672172,91.3168309149,1176800000000,1.161849243,28700000000,0,10,0
United States,179.7554444389,7.1388520809,1.5508355062,5.6356294321,0,9.5736994393,1488000000000,0,0,2.954773095,0.5179280062,76700000000,52.7737113799,92.063172043,1369900000000,1.2289082364,31900000000,0,11,0
United States,180.6789003842,3.4086517069,2.2495458522,2.7066906971,0,9.7968715196,1586800000000,0,0,2.992253185,0.5279701176,81500000000,53.5264529867,91.8767330476,1457900000000,1.2299445607,33500000000,0,12,1
United States,192.8352512741,3.5751250425,1.8420810705,1.5433804251,0,10.5196059852,1765700000000,0,0,2.8404607859,0.5642247929,90000000000,51.1093577403,91.7143342584,1619400000000,1.1204039766,35500000000,43.8,13,1
United States,193.9487573562,4.2912451028,2.4519730361,5.0776714336,0,10.9515338341,1918900000000,0,0,2.9776600229,0.593307456,98900000000,53.101101945,91.9120329355,1763700000000,1.1260311917,37400000000,43.8,14,1
United States,188.3942881146,0.5735913922,2.8809104658,5.4574165167,0,11.2046031994,2041400000000,0,0,2.9426993441,0.5889295734,102300000000,54.0990680014,92.1279514059,1880700000000,1.0988378783,38200000000,43.9,15,1
Upper middle income,56.4758284744,0,3.1060013617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Upper middle income,61.6259364125,0,4.219942959,0,0,0,0,0,0,0,0,0,15.6772055772,0,0,9.188898883,0,0,2,0
Upper middle income,65.9229242156,0,5.1866208551,0,0,0,0,0,0,38.430546056,0,0,18.8151912503,0,0,8.30558774,0,0,3,0
Upper middle income,63.7248143398,0,7.9692703549,0,0,0,0,0,0,38.0455921096,0,0,18.334391629,0,0,7.6057475907,0,0,4,0
Upper middle income,61.7683881133,0,7.11708649,0,0,12.2724552677,0,0,0,38.7919725411,0,0,16.3275267691,0,0,7.2291487146,0,44.6645833333,5,0
Upper middle income,63.4155333504,0,8.2162390131,0,0,12.3845202211,0,0,0,36.6802774297,0,0,18.2512853148,0,0,5.9277119709,0,43.5795918367,6,0
Upper middle income,65.6577179716,0,8.8721348774,0,0,12.8203184254,0,0,0,37.9567959921,0,0,16.9867143165,0,0,5.8979414535,0,42.6979591837,7,0
Upper middle income,65.2762365936,0,5.8580029779,0,0,12.9218844568,0,0,0,37.025484861,0,0,18.4228811388,0,0,5.2436425418,0,42.1204081633,8,0
Upper middle income,79.8437391809,0,1.5194276309,0,0,12.3819449529,0,0,0,36.2466165899,0,0,19.7222519391,0,0,4.1917674046,0,40.124,9,0
Upper middle income,81.9724760766,0,7.5167607036,0,0,12.5312920461,0,0,0,38.9155471578,0,0,18.6774359946,0,0,4.281012777,0,39.566,10,0
Upper middle income,83.5753278365,0,6.2440179545,0,0,12.8555562262,0,0,0,38.93126951,0,0,18.2209772137,0,0,4.1819531143,0,39.416,11,0
Upper middle income,89.1878351511,0,5.1058060253,0,0,12.6509545453,0,0,0,37.0230454928,0,0,19.7304785413,0,0,4.5352825737,0,38.3745098039,12,1
Upper middle income,94.724288566,0,4.9689802711,0,0,12.4696269757,0,0,0,36.8381042107,0,0,20.539153074,0,0,4.1770641292,0,39.5981818182,13,1
Upper middle income,97.4824524507,0,4.0494780868,0,0,12.2156336562,0,0,0,34.0722748891,0,0,19.8817205529,0,0,3.7071740488,0,39.5345454545,14,1
Upper middle income,110.2024114109,0,3.411957558,0,0,11.9729674993,0,0,0,35.3105074609,0,0,20.7688374843,0,0,3.5601375256,0,39.5163636364,15,1
Uruguay,53.8538856753,-5.1785068247,-3.8441299668,-5.2409280956,0,15.305981584,42604667000,0.0921753478,39271000,45.4631325097,12.8885053133,31446317735.3,7.6786282542,12.4662809241,5311217475,3.8743373447,2679833888,0,1,0
Uruguay,70.5117382668,-6.6843626364,-7.7320072117,-20.803343344,0,15.7776762187,45634286601.236,0.138558099,63230000,45.748368886,13.2437618685,32781424829,7.2370595737,11.3637872337,5185783235,4.1978516675,3008010170.236,0,2,0
Uruguay,43.1865431148,14.0207162316,0.8052839174,0.139863045,0,17.2060058986,58464561672.07,0.0440728524,25767000,49.0891756914,14.8988378596,41480963494.7,6.3994003019,9.2493172382,5407572781,4.9084398976,4147692711.07,0,3,0
Uruguay,24.1933895957,23.448105147,5.0041603651,25.8705791033,0,17.8462046174,70108757000,0,0,50.8052265863,16.5670674324,51104258358,9.5940971377,13.7651371026,9650566522,5.3906696552,5422398310,0,4,0
Uruguay,22.4749430739,15.9947141156,7.4601321056,9.787872916,0,17.8969219666,76065220000,0,0,50.6514823428,16.5745138164,56699586945,10.6923847627,15.7353420525,11969122550,5.0781368738,5684498259,71.3,5,0
Uruguay,23.948371325,5.6156925075,4.0985773624,15.671312501,0,18.9880555699,89499084076.6719,0,0,50.6154167011,17.3783699033,65275319921,11.1888536822,16.1225300905,14429516761,5.1195402107,6602328833.45191,71.3,6,0
Uruguay,23.4109029599,4.7805336028,6.5415108477,5.9235918971,0,18.4105090865,101160141485.321,0,0,51.0626596053,16.8099786412,74372594744,12.8270896615,18.4683546026,18682613646,5.2165452413,7597880881.926,71.3,7,0
Uruguay,27.8426111544,8.5312883301,7.176144662,24.4349963522,0,18.2418412724,116045638981.406,0,0,47.7619174169,15.7475606293,80550503937,19.9714644301,29.0246903638,33681887395,4.2117837745,7103176000,43,8,0
Uruguay,20.5218764718,4.4540934493,4.2434941779,-8.6659454822,0,18.7222209518,133774658256.501,0,0,40.5452749297,14.3724044054,84675026648.1556,17.8791051658,27.9117470779,37338844266.8609,3.3721533571,7042427900,41.9,9,0
Uruguay,22.2891269923,7.1794405256,7.8034096684,13.5776254799,0,18.8863887407,152616847368.941,0,0,39.899225526,14.4175556635,96434968047.5729,18.0412197208,28.5715297014,43604967875.3363,3.5075106958,8477525000,41.9,10,0
Uruguay,23.0643817813,5.803847305,5.1621330258,12.4085450639,0,19.1018312982,176950988076.637,0,0,39.5698890922,14.6676376576,110053110894.083,18.0303199765,28.3392225873,50146534381.4163,3.7908884907,10543347000,41.9,11,0
Uruguay,23.4540303989,3.6418118856,3.5381787069,13.6378760823,0,18.8218856084,195975453374.18,0,0,39.5430627188,14.4183336823,123404843383.863,18.3741481359,29.2595361638,57341508652.1853,3.7393467832,11669645000,41.9,12,1
Uruguay,25.9897179275,-0.0613778627,4.6375386431,2.8137524934,0,19.0414123872,224371000000,0,0,36.9631370237,13.8862763739,135437000000,19.3435202458,31.5891028555,70876785968,3.5534326207,13020168000,41.8,13,1
Uruguay,27.040029504,3.5147887449,3.2387912162,0.7567268049,0,18.56672287,247031800000,0,0,35.7260380741,12.33385379,137512200000,18.9742730396,29.5643718744,73033400000,3.9408689101,15168700000,41.8,14,1
Uruguay,30.1143153516,-0.5999650385,0.370741267,-7.2648252795,0,18.509479402,269469926626.884,0,0,33.1055864362,11.8919808329,146756817818.456,18.722360465,30.7997576486,82996084336.9487,3.4830491702,15440331000,41.8,15,1
Uzbekistan,0,-5.3910267763,4.1638382449,6.4181775497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Uzbekistan,0,-6.7478912894,3.9734881948,-9.8032995092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Uzbekistan,0,26.4656616742,4.2326273843,8.9342244381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Uzbekistan,0,28.1324502983,7.4490006033,26.8324184462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
Uzbekistan,0,11.9702294979,6.9500072011,4.3966395189,0,0,0,0,0,0,0,0,0,0,0,0,0,96.7,5,0
Uzbekistan,0,16.8020679456,7.4514184711,30.7947423396,0,0,0,0,0,0,0,0,0,0,0,0,0,112.1,6,0
Uzbekistan,0,39.9146379834,9.4730053044,51.9530157697,0,0,0,0,0,0,0,0,0,0,0,0,0,90.3,7,0
Uzbekistan,0,37.363009844,9.0291610181,39.7914110299,0,0,0,0,0,0,0,0,0,0,0,0,0,89.8,8,0
Uzbekistan,0,-5.1155617702,8.0509333268,2.6770824195,0,0,0,0,0,0,0,0,0,0,0,0,0,95,9,0
Uzbekistan,0,7.9450938504,8.4790618637,-4.1289109226,0,0,0,0,0,0,0,0,0,0,0,0,0,95.8,10,0
Uzbekistan,0,20.4567720776,8.281303322,26.321890334,0,16.2078785794,12766005900000,0,0,26.8950322707,10.9695055376,6359691500000,20.3865949215,37.7618821248,4820684100000,6.7051316143,1585518400000,97.7,11,0
Uzbekistan,0,-5.5639999922,8.1797514241,18.8254393936,0,17.1646870753,16809257900000,0,0,26.4304564681,11.6263593732,8439411500000,18.3427863306,34.8437000303,5856967400000,7.8691470515,2512668300000,98.7,12,1
Uzbekistan,0,8.3343922485,8.0260489709,5.857193778,0,17.5057400413,21157700000000,0,0,32.7870762317,12.1326726396,10907940000000,19.8746742852,31.2515538078,6612110000000,10.9337745732,3637560000000,93.7,13,1
Uzbekistan,0,-5.3857558411,7.1793889892,-4.4108463124,0,14.2061022715,25166667252090,0,0,34.3286313271,12.7503658867,13408324330870,19.7850478144,30.7064362031,7727786624220,10.3192224284,4030556297000,42.1,14,1
Uzbekistan,0,-10.2903190349,7.4484703083,-16.3928956119,0,14.2781275472,30010211343459.2,0,0,35.1280151134,12.1857584793,15275568395570,18.6295079769,26.9945504337,8101121636364.98,15.2540939809,6633308348514.26,41.1,15,1
